date,temp,umid,solar,ws,wd,gust,gust_dir,prec,dewpoint,heat_index,wind_chill
2025-08-27 04:00:00,14.903333333333334,99.0,0.0,0.025,194.99999999999997,1.1,,1.1999999999999997,14.803333333333335,14.903333333333334,14.903333333333334
2025-08-27 05:00:00,14.868333333333334,99.0,0.0,0.04,208.99999999999997,2.2,,0.30000000000000027,14.768333333333334,14.868333333333334,14.868333333333334
2025-08-27 06:00:00,14.815000000000001,99.0,0.9375,0.021666666666666667,202.0,1.1,,0.8999999999999995,14.715,14.815000000000001,14.815000000000001
2025-08-27 07:00:00,15.18,99.0,22.59466666666667,0.015000000000000001,188.33332957252898,1.1,,0.9000000000000004,15.08,15.18,15.18
2025-08-27 08:00:00,15.711666666666668,99.0,78.89200000000001,0.04666666666666667,143.25703039945876,1.1,,1.2000000000000002,15.611666666666668,15.711666666666668,15.711666666666668
2025-08-27 09:00:00,16.131666666666668,99.0,94.97399999999999,0.26333333333333336,171.0409246727718,2.2,,0.5999999999999996,16.031666666666666,16.131666666666668,16.131666666666668
2025-08-27 10:00:00,16.488333333333333,99.0,137.96933333333334,0.2533333333333333,182.10598239531765,3.4,,0.6000000000000005,16.388333333333332,16.488333333333333,16.488333333333333
2025-08-27 11:00:00,16.578333333333333,98.01666666666667,140.22233333333332,0.37,204.5764694982522,4.5,,1.5,16.281666666666666,16.578333333333333,16.578333333333333
2025-08-27 12:00:00,16.86,97.71666666666667,135.49583333333334,0.3016666666666667,181.90103195754796,2.2,,0.29999999999999893,16.503333333333334,16.86,16.86
2025-08-27 13:00:00,17.116666666666667,97.33333333333333,112.11183333333334,0.10333333333333333,155.70968180604223,1.1,,0.3000000000000007,16.683333333333334,17.116666666666667,17.116666666666667
2025-08-27 14:00:00,17.41,97.25,126.11866666666667,0.21333333333333335,184.13310432801816,3.4,,0.3000000000000007,16.961666666666666,17.41,17.41
2025-08-27 15:00:00,17.166666666666668,97.66666666666667,49.49533333333333,0.0,180.0,0.0,,0.29999999999999893,16.8,17.166666666666668,17.166666666666668
