date,temp_max,temp_min,umid_max,umid_min,solar_total,gust_max,gust_dir,prec,dewpoint,heat_index,wind_chill,n_hours,temp_mean,umid_mean,ws_mean,pressure_mean,solar_mean
2012-01-14,32.43,22.17,99.6,51.13,20.69,,,7.696,,,,24.0,24.721666666666664,95.08916666666666,1.1274421296296298,,98.92375
2012-01-15,30.91,22.71,100.0,68.95,8.54,,,19.2,,,,24.0,24.37,91.10583333333334,1.0971064814814815,,102.12791666666668
2012-01-16,27.91,22.55,99.1,71.02,8.81,,,1.8290000000000002,,,,24.0,24.25791666666667,91.64041666666667,1.2029050925925926,,142.80179166666667
2012-01-17,29.3,21.53,100.0,70.67,12.32,,,2.972,,,,24.0,24.56458333333333,91.32958333333333,1.3858217592592592,,218.67404166666665
2012-01-18,29.39,22.27,100.0,65.48,18.87,,,16.18,,,,24.0,23.289583333333336,93.59416666666665,1.180023148148148,,108.516375
2012-01-19,27.27,21.37,100.0,70.99,9.37,,,2.972,,,,24.0,24.516666666666666,85.12291666666667,1.4055787037037037,,268.59308333333337
2012-01-20,30.71,20.02,100.0,55.6,23.18,,,0.0,,,,24.0,26.619583333333335,82.67999999999999,1.5286921296296294,,327.15004166666665
2012-01-21,33.37,21.59,100.0,57.21,28.24,,,0.0,,,,24.0,25.1375,91.01166666666667,1.4808912037037036,,161.22695833333333
2012-01-22,34.07,22.44,100.0,56.96,13.92,,,45.52,,,,24.0,25.802083333333332,86.89583333333333,1.4097569444444444,,276.066375
2012-01-23,32.68,21.34,100.0,56.18,23.83,,,0.229,,,,24.0,25.690833333333334,88.29958333333333,1.4907523148148147,,205.706375
2012-01-24,33.16,22.76,99.1,54.87,17.75,,,11.2,,,,24.0,27.23,83.99,1.5630439814814814,,308.291625
2012-01-25,33.97,22.4,100.0,57.14,26.6,,,0.0,,,,24.0,24.94333333333333,92.97291666666666,1.3900578703703703,,91.10508333333333
2012-01-26,31.5,20.27,99.6,66.01,7.862,,,19.46,,,,24.0,21.427083333333332,92.07208333333334,1.7911342592592592,,88.58049999999999
2012-01-27,25.44,19.73,100.0,67.87,7.645,,,6.401,,,,24.0,20.522916666666667,93.42041666666667,1.800335648148148,,109.508125
2012-01-28,25.7,18.29,100.0,68.51,9.45,,,3.429,,,,24.0,22.65125,83.37041666666667,1.497650462962963,,288.38012499999996
2012-01-29,28.7,18.2,100.0,57.2,24.89,,,0.0,,,,24.0,23.905416666666667,80.66375000000001,1.7402199074074074,,317.9446666666667
2012-01-30,30.24,18.82,100.0,50.54,27.44,,,0.0,,,,24.0,25.123333333333335,77.23166666666667,1.6203356481481481,,337.69891666666666
2012-01-31,31.22,19.7,99.6,50.65,29.15,,,0.0,,,,24.0,25.772916666666664,75.12708333333333,1.8460069444444445,,334.1515
2012-02-01,31.97,20.92,96.4,44.77,28.84,,,0.0,,,,24.0,25.83,80.00208333333333,1.8244675925925924,,324.991125
2012-02-02,32.1,20.59,99.1,55.53,28.05,,,0.0,,,,24.0,26.581666666666667,84.65833333333333,1.5145717592592591,,194.01058333333333
2012-02-03,32.26,22.36,99.1,62.87,16.74,,,0.0,,,,24.0,27.598333333333333,83.0,1.4931018518518517,,278.76158333333336
2012-02-04,33.25,23.67,99.5,59.8,24.06,,,0.0,,,,24.0,28.170416666666668,83.24,1.6343518518518518,,292.594875
2012-02-05,34.88,24.14,97.0,57.99,25.25,,,0.0,,,,24.0,28.414583333333336,85.59708333333333,1.420949074074074,,237.66208333333336
2012-02-06,34.5,25.22,98.9,61.68,20.51,,,0.0,,,,24.0,28.83583333333333,82.90041666666667,1.3958333333333333,,265.3179166666667
2012-02-07,36.15,24.17,99.4,56.33,22.9,,,0.0,,,,24.0,27.274583333333336,82.00583333333334,2.032662037037037,,207.8322916666667
2012-02-08,37.23,23.55,97.6,44.61,17.94,,,2.057,,,,24.0,25.493750000000002,91.82083333333333,1.080625,,80.75925
2012-02-09,29.85,22.71,99.8,78.11,6.97,,,0.0,,,,24.0,26.902083333333334,89.48208333333334,1.4821990740740738,,233.574375
2012-02-10,35.83,21.77,100.0,56.1,20.16,,,53.92,,,,24.0,22.72666666666667,97.74166666666667,1.358796296296296,,39.37779166666667
2012-02-11,26.24,20.24,100.0,84.6,3.398,,,17.63,,,,24.0,23.769583333333333,86.85208333333333,1.3463541666666667,,235.562625
2012-02-12,29.79,20.19,100.0,59.5,20.33,,,2.743,,,,24.0,25.66625,82.375,1.5595138888888889,,315.731875
2012-02-13,31.95,20.69,100.0,55.43,27.25,,,1.143,,,,24.0,25.19458333333333,85.19458333333334,1.5037962962962963,,226.629375
2012-02-14,30.98,21.44,100.0,56.04,19.56,,,0.914,,,,24.0,25.12,92.0125,1.1277314814814814,,109.78845833333334
2012-02-15,27.98,22.86,99.2,80.1,9.48,,,0.229,,,,24.0,26.029583333333335,87.17333333333333,1.2760300925925925,,190.35695833333332
2012-02-16,32.16,22.43,100.0,62.79,16.43,,,0.0,,,,24.0,26.7775,82.3425,1.8709722222222223,,312.2377916666667
2012-02-17,31.8,23.35,99.6,58.66,26.95,,,0.0,,,,24.0,26.300416666666667,81.83666666666666,1.845532407407407,,287.59
2012-02-18,31.3,21.96,98.8,59.38,24.82,,,0.0,,,,24.0,26.644166666666667,83.66541666666667,1.4891319444444442,,233.22620833333335
2012-02-19,32.44,22.68,99.0,58.17,20.13,,,0.0,,,,24.0,28.111666666666665,82.52,1.5983912037037038,,302.018
2012-02-20,34.83,23.94,98.3,55.52,26.07,,,0.0,,,,24.0,28.030416666666667,80.62333333333333,1.5084027777777778,,270.2645416666667
2012-02-21,34.11,24.25,98.8,50.57,23.33,,,0.0,,,,24.0,27.15125,81.61749999999999,1.713310185185185,,263.01045833333336
2012-02-22,34.99,23.48,98.2,55.0,22.7,,,0.229,,,,24.0,26.260833333333334,84.67125,1.6229398148148146,,149.25929166666666
2012-02-23,32.79,22.96,99.1,57.65,12.88,,,23.72,,,,24.0,26.283749999999998,86.80624999999999,1.2498726851851851,,208.43145833333332
2012-02-24,32.62,22.54,98.7,59.44,17.99,,,4.343,,,,24.0,25.770416666666666,91.05250000000001,1.068136574074074,,132.97833333333332
2012-02-25,30.17,23.93,98.1,69.66,11.48,,,3.429,,,,24.0,25.325833333333335,94.1875,0.9927662037037037,,120.08408333333334
2012-02-26,29.19,23.0,100.0,80.9,10.36,,,5.486,,,,24.0,27.595416666666665,86.63166666666666,1.3099305555555556,,180.47733333333335
2012-02-27,36.13,22.97,100.0,55.75,15.58,,,3.2,,,,24.0,25.366666666666664,92.13416666666666,1.1377893518518518,,96.54858333333334
2012-02-28,29.65,23.06,99.4,73.1,8.33,,,3.658,,,,24.0,25.118333333333336,93.59791666666666,1.3063541666666667,,122.00075
2012-02-29,31.88,23.08,100.0,65.59,10.53,,,10.97,,,,24.0,27.284583333333334,86.77833333333332,1.41375,,279.59808333333336
2012-03-01,34.49,22.66,100.0,56.37,24.13,,,3.683,,,,24.0,28.367083333333337,82.925,1.4188888888888889,,288.11383333333333
2012-03-02,36.93,22.79,100.0,54.3,24.87,,,0.229,,,,24.0,27.203333333333333,74.83333333333333,1.7178703703703704,,249.18583333333333
2012-03-03,33.72,24.17,90.7,49.02,21.51,,,0.0,,,,24.0,24.60625,88.62458333333332,1.0910185185185186,,92.4595
2012-03-04,28.13,23.05,99.7,73.61,7.98,,,1.8290000000000002,,,,24.0,25.684583333333336,88.17166666666667,1.537638888888889,,214.41600000000003
2012-03-05,31.04,22.35,100.0,66.03,18.51,,,6.426,,,,24.0,26.819999999999997,80.98166666666667,1.5348148148148146,,298.6454166666667
2012-03-06,31.94,22.79,98.9,52.18,25.77,,,0.0,,,,24.0,26.830416666666665,79.67666666666666,1.833738425925926,,288.84791666666666
2012-03-07,32.51,22.09,98.5,53.13,24.93,,,0.0,,,,24.0,26.829583333333332,78.02791666666667,1.697511574074074,,295.02500000000003
2012-03-08,32.99,21.97,99.8,45.47,25.46,,,0.0,,,,24.0,26.231666666666666,76.74416666666666,1.8129050925925927,,301.3333333333333
2012-03-09,32.56,20.74,100.0,42.64,26.01,,,0.0,,,,24.0,25.295,80.17166666666667,1.5059837962962963,,229.5533333333333
2012-03-10,31.65,20.51,99.3,50.56,19.81,,,0.0,,,,24.0,25.39708333333333,81.57958333333333,1.7540740740740741,,281.91375
2012-03-11,31.64,20.14,100.0,54.1,24.33,,,0.0,,,,24.0,26.87,81.58458333333333,1.576736111111111,,283.8904166666667
2012-03-12,34.22,21.75,99.3,53.67,24.5,,,0.0,,,,24.0,26.32375,82.76666666666667,1.5199074074074073,,264.24475
2012-03-13,32.98,21.3,100.0,55.0,22.81,,,0.0,,,,24.0,26.472916666666666,82.88000000000001,1.5534837962962964,,283.17
2012-03-14,33.1,21.75,100.0,53.21,24.44,,,0.0,,,,24.0,26.04375,86.92541666666666,1.6674652777777776,,252.34304166666666
2012-03-15,33.74,21.95,100.0,55.63,21.78,,,12.8,,,,24.0,22.613333333333333,93.13333333333333,1.0717824074074074,,41.89845833333333
2012-03-16,25.31,18.95,98.6,83.2,3.617,,,2.286,,,,24.0,22.835833333333337,82.23041666666667,1.405925925925926,,135.837625
2012-03-17,27.35,19.44,96.2,60.76,11.72,,,0.0,,,,24.0,23.535416666666666,83.98916666666666,1.0696759259259259,,155.9685
2012-03-18,29.52,19.94,99.9,49.0,13.46,,,0.457,,,,24.0,23.022916666666664,87.21916666666668,1.286724537037037,,129.52829166666666
2012-03-19,27.97,19.85,99.0,65.38,11.18,,,1.3719999999999999,,,,24.0,24.137083333333333,80.32958333333333,1.7594791666666667,,250.21108333333333
2012-03-20,29.85,20.44,99.9,47.78,21.59,,,2.972,,,,24.0,23.858333333333334,80.75875,1.5975347222222223,,278.24975
2012-03-21,30.86,17.75,99.0,51.37,24.01,,,0.0,,,,24.0,24.866249999999997,84.49291666666666,1.724074074074074,,257.8812083333333
2012-03-22,32.53,19.7,100.0,54.97,22.26,,,1.3719999999999999,,,,24.0,22.93375,93.01666666666667,1.4530092592592592,,57.600125
2012-03-23,25.36,21.13,98.7,82.6,4.971,,,9.96,,,,24.0,23.86,86.26666666666667,1.2412962962962963,,169.315375
2012-03-24,28.84,20.06,99.9,65.08,14.61,,,0.0,,,,24.0,24.117499999999996,83.70958333333333,1.3538773148148149,,193.402875
2012-03-25,30.0,21.33,98.9,62.25,16.69,,,0.0,,,,24.0,22.689999999999998,81.43708333333333,1.1558912037037037,,78.945375
2012-03-26,26.82,20.53,90.0,65.49,6.814,,,0.0,,,,24.0,25.127916666666668,85.18666666666667,1.4831018518518517,,216.418125
2012-03-27,30.73,21.06,99.5,62.46,18.68,,,0.229,,,,24.0,23.270833333333332,90.36166666666666,1.6294212962962964,,58.158625
2012-03-28,27.56,19.84,99.7,72.93,5.019,,,4.801,,,,24.0,20.282500000000002,56.7825,2.9152314814814813,,285.2749166666667
2012-03-29,27.71,15.49,94.2,22.65,24.62,,,0.229,,,,24.0,19.572083333333335,75.5475,1.6391898148148147,,249.34799999999998
2012-03-30,26.89,12.58,96.6,48.93,21.52,,,0.0,,,,24.0,22.592916666666667,80.36416666666666,1.6879398148148148,,232.7206666666667
2012-03-31,30.24,17.53,100.0,48.74,20.08,,,0.914,,,,24.0,22.279583333333335,90.40125,1.8152199074074076,,103.76212500000001
2012-04-01,26.36,19.52,99.6,70.0,8.96,,,2.515,,,,24.0,21.63291666666667,92.825,1.620034722222222,,141.07
2012-04-02,27.02,18.94,99.3,72.2,12.17,,,2.743,,,,24.0,23.26375,85.53583333333334,1.709259259259259,,241.08970833333333
2012-04-03,30.53,18.67,100.0,54.87,20.81,,,0.0,,,,24.0,24.205416666666665,83.28458333333333,1.5680555555555555,,251.64350000000002
2012-04-04,31.21,19.36,100.0,51.7,21.72,,,0.0,,,,24.0,24.24083333333333,85.56875000000001,1.5225694444444444,,194.9619583333333
2012-04-05,31.75,19.35,100.0,54.22,16.83,,,0.0,,,,24.0,24.405833333333334,84.58749999999999,2.3891898148148147,,220.20950000000002
2012-04-06,32.04,20.94,100.0,62.16,19.0,,,16.89,,,,24.0,23.60166666666667,75.45333333333333,1.9369907407407405,,243.63162499999999
2012-04-07,30.72,18.87,88.1,50.78,21.03,,,0.0,,,,24.0,23.929166666666664,86.85541666666667,1.374074074074074,,121.102875
2012-04-08,28.82,20.72,98.8,66.94,10.45,,,0.0,,,,24.0,23.190416666666664,94.92083333333333,1.3791550925925924,,57.03733333333333
2012-04-09,27.87,20.54,100.0,76.09,4.923,,,4.801,,,,24.0,22.133750000000003,91.34583333333335,1.1896180555555556,,64.59804166666667
2012-04-10,25.38,19.06,99.2,79.27,5.575,,,0.0,,,,24.0,24.14375,92.32958333333333,1.5660300925925925,,153.56220833333333
2012-04-11,29.39,21.05,99.6,71.34,13.25,,,5.5120000000000005,,,,24.0,24.875,92.93291666666666,1.2702314814814815,,160.59925
2012-04-12,30.36,22.15,100.0,68.31,13.86,,,22.0,,,,24.0,25.640416666666667,88.67458333333333,1.1760300925925924,,180.84508333333335
2012-04-13,33.4,21.79,100.0,56.98,15.61,,,0.0,,,,24.0,24.72458333333333,92.11208333333333,0.8252083333333333,,76.27541666666667
2012-04-14,28.19,22.85,100.0,75.7,6.583,,,0.457,,,,24.0,24.47666666666667,96.52083333333333,1.0372800925925925,,62.65883333333333
2012-04-15,28.18,22.91,100.0,83.1,5.408,,,12.83,,,,24.0,23.903750000000002,86.44958333333334,1.2664351851851852,,133.566
2012-04-16,29.8,20.94,100.0,59.66,11.53,,,0.229,,,,24.0,23.17375,80.29583333333333,1.0521874999999998,,211.563125
2012-04-17,28.09,19.9,97.3,50.54,18.26,,,0.0,,,,24.0,22.590416666666666,86.38458333333334,1.4799421296296298,,177.301875
2012-04-18,28.74,19.11,99.8,56.61,15.3,,,0.457,,,,24.0,23.06458333333333,84.47166666666666,1.5108912037037037,,210.47620833333335
2012-04-19,25.18,21.47,94.3,77.45,0.045,,56.0,0.0,20.69,21.84,21.84,24.0,23.184583333333332,85.92625,1.2907407407407407,,178.18354166666666
2012-04-20,29.71,18.74,100.0,55.86,15.38,,86.0,0.0,21.01,21.56,21.56,24.0,23.460416666666664,89.2575,1.2720023148148147,,103.59370833333332
2012-04-21,27.78,20.86,98.1,68.95,8.94,,218.0,0.0,22.06,22.59,22.59,24.0,22.467916666666667,93.88416666666666,1.1825115740740741,,76.50304166666668
2012-04-22,27.56,20.19,100.0,66.35,6.603,,231.0,2.972,20.82,21.01,21.01,24.0,21.338333333333335,85.17833333333333,0.9868055555555556,,150.15783333333334
2012-04-23,26.94,17.7,100.0,57.44,12.96,,105.0,0.229,18.64,19.65,19.65,24.0,21.828333333333333,85.73875,1.4002777777777775,,180.43437500000002
2012-04-24,27.14,18.05,98.4,63.11,15.57,,70.0,0.457,19.14,19.92,19.92,24.0,19.950833333333332,85.99708333333332,0.8270138888888888,,36.061125
2012-04-25,21.08,18.35,95.8,75.04,3.112,,199.0,0.0,17.68,18.35,18.35,24.0,18.35125,98.74583333333334,1.4312384259259259,,38.73008333333333
2012-04-26,20.77,16.91,100.0,88.7,3.343,,265.0,13.26,18.21,18.21,18.21,24.0,18.21708333333333,100.0,1.927488425925926,,18.09625
2012-04-27,19.18,17.57,100.0,100.0,1.562,,276.0,116.6,17.97,17.97,17.97,24.0,20.641666666666666,86.11791666666666,1.4922453703703704,,165.66575
2012-04-28,27.3,17.12,100.0,54.69,14.3,,197.0,0.229,17.06,19.54,19.54,24.0,17.845000000000002,93.4375,1.7016898148148147,,30.361833333333333
2012-04-29,19.68,16.45,100.0,81.9,2.621,,25.0,42.9,17.89,17.89,17.89,24.0,19.8875,80.58666666666666,2.484027777777778,,149.41641666666666
2012-04-30,25.59,16.67,100.0,51.36,12.89,,198.0,0.0,12.18,17.64,17.64,24.0,17.398333333333333,63.77916666666667,3.8920138888888887,,184.56658333333334
2012-05-01,22.32,13.62,80.9,39.89,15.93,,236.0,0.0,9.27,13.62,13.62,24.0,16.915,64.75458333333334,2.6980555555555554,,193.98145833333334
2012-05-02,24.11,9.85,85.8,41.26,16.74,,226.0,0.0,14.02,16.46,16.46,24.0,18.607916666666664,80.02833333333334,1.7558680555555555,,153.01454166666667
2012-05-03,25.7,13.93,96.6,53.5,13.21,,216.0,0.0,15.19,15.96,15.96,24.0,19.612916666666667,92.06083333333333,1.4688888888888887,,103.32716666666666
2012-05-04,27.2,15.74,100.0,66.31,8.92,,214.0,1.3719999999999999,19.3,19.35,19.35,24.0,21.55875,88.175,1.1435300925925926,,143.8765
2012-05-05,27.51,18.19,100.0,55.23,12.42,,18.0,0.914,18.84,19.31,19.31,24.0,21.052083333333332,93.16208333333333,1.5164930555555554,,103.31566666666667
2012-05-06,27.01,18.9,100.0,67.78,8.92,,222.0,13.72,18.9,18.9,18.9,24.0,20.55,92.22541666666666,1.2288541666666666,,99.61933333333333
2012-05-07,26.32,17.76,100.0,69.84,8.6,,125.0,0.229,18.78,19.04,19.04,24.0,20.950833333333332,91.61583333333334,0.9890740740740741,,114.07558333333333
2012-05-08,26.32,17.51,100.0,66.82,9.85,,59.0,0.0,19.3,19.3,19.3,24.0,21.4075,92.01875,1.2913078703703704,,112.01595833333333
2012-05-09,26.94,18.89,100.0,70.52,9.67,,317.0,0.686,18.9,19.06,19.06,24.0,20.78708333333333,89.60708333333334,1.1141550925925927,,172.19704166666668
2012-05-10,27.36,16.72,100.0,57.85,14.86,,85.0,0.0,19.02,19.26,19.26,24.0,22.033749999999998,88.97208333333333,1.2931018518518518,,174.45479166666667
2012-05-11,28.01,18.71,100.0,62.04,15.06,,26.0,0.0,19.13,19.17,19.17,24.0,21.522916666666664,86.84416666666668,1.3199074074074073,,91.46929166666666
2012-05-12,28.21,17.42,100.0,57.98,7.894,,265.0,1.8290000000000002,18.2,19.02,19.02,24.0,21.519583333333333,82.54791666666667,2.0258449074074076,,169.38825
2012-05-13,29.51,17.02,98.1,50.51,14.62,,222.0,0.457,17.71,19.02,19.02,24.0,18.812083333333334,86.01625,0.9268518518518518,,40.11829166666667
2012-05-14,20.52,17.75,98.8,68.04,3.463,,26.0,0.0,14.84,17.91,17.91,24.0,17.485,83.89958333333333,1.1809027777777776,,35.72108333333333
2012-05-15,19.72,16.34,94.5,70.0,3.083,,210.0,0.0,15.24,16.49,16.49,24.0,18.155833333333334,85.42708333333333,1.7256481481481483,,107.62325
2012-05-16,24.02,14.67,99.0,61.73,9.29,,204.0,1.3719999999999999,16.61,16.76,16.76,24.0,18.0725,95.15416666666665,2.0082175925925925,,78.19641666666666
2012-05-17,21.32,16.19,100.0,82.1,6.749,,63.0,12.57,16.56,17.03,17.03,24.0,18.767500000000002,91.2675,1.6444444444444446,,120.84525000000001
2012-05-18,25.38,16.39,100.0,62.96,10.43,,226.0,3.2,16.63,16.68,16.68,24.0,18.82125,92.30708333333332,1.3136805555555555,,107.377
2012-05-19,24.79,16.2,100.0,68.07,9.27,,229.0,1.143,16.71,16.71,16.71,24.0,18.55375,93.65375,1.1216087962962964,,101.06987500000001
2012-05-20,24.63,14.35,100.0,68.92,8.72,,29.0,1.3719999999999999,18.21,18.23,18.23,24.0,19.32125,96.34166666666665,1.1780555555555556,,83.07108333333333
2012-05-21,24.7,16.79,100.0,77.29,7.169,,222.0,1.3719999999999999,18.06,18.11,18.11,24.0,19.91125,94.50125000000001,1.1915856481481482,,116.33604166666667
2012-05-22,25.94,16.89,100.0,68.97,10.04,,30.0,0.686,18.49,18.49,18.49,24.0,20.362083333333334,91.11125,1.205659722222222,,141.65816666666666
2012-05-23,25.98,17.27,100.0,66.24,12.23,,87.0,0.686,18.71,18.71,18.71,24.0,19.790833333333335,91.88541666666667,1.1877083333333334,,137.225
2012-05-24,26.08,15.53,100.0,65.85,11.84,,334.0,0.0,19.38,19.51,19.51,24.0,20.19875,97.09583333333335,0.9348611111111111,,45.603
2012-05-25,23.0,18.23,100.0,85.9,3.935,,20.0,13.72,19.45,19.45,19.45,24.0,19.746666666666666,93.5625,2.712210648148148,,98.00829166666666
2012-05-26,23.66,18.09,100.0,74.23,8.46,,226.0,29.26,17.78,18.23,18.23,24.0,21.212083333333332,82.42958333333333,1.3324652777777777,,158.94479166666667
2012-05-27,28.03,16.67,99.2,52.93,13.72,,194.0,0.0,17.79,18.15,18.15,24.0,20.537916666666664,89.75833333333333,1.1596064814814815,,149.980875
2012-05-28,26.6,16.14,100.0,63.84,12.94,,16.0,0.0,19.52,19.81,19.81,24.0,22.633750000000003,88.33541666666667,1.3090972222222221,,160.52066666666664
2012-05-29,30.26,17.83,100.0,59.63,13.85,,216.0,0.0,21.28,21.33,21.33,24.0,25.260833333333334,81.33958333333334,1.3309837962962963,,160.18554166666667
2012-05-30,35.24,19.84,100.0,43.8,13.83,,253.0,0.0,21.0,22.86,22.86,24.0,24.247083333333332,80.45,1.511400462962963,,101.32483333333333
2012-05-31,32.36,20.21,97.4,48.17,8.75,,184.0,1.6,17.46,20.24,20.24,24.0,18.01875,93.29583333333333,1.2743402777777777,,19.640958333333334
2012-06-01,20.27,16.1,99.7,82.2,1.694,,30.0,5.486,16.26,16.28,16.28,24.0,16.815833333333334,95.92916666666667,1.5763773148148148,,39.316875
2012-06-02,18.9,15.75,100.0,85.8,3.393,,208.0,1.143,16.19,16.92,16.92,24.0,19.368333333333336,90.27333333333333,1.043599537037037,,111.63091666666666
2012-06-03,25.37,16.07,100.0,64.96,9.63,,14.0,0.0,18.21,18.21,18.21,24.0,21.894583333333333,88.90666666666668,1.6168055555555556,,38.666374999999995
2012-06-04,24.99,17.81,100.0,72.99,3.337,,230.0,0.229,20.06,20.18,20.18,24.0,16.524166666666666,99.64166666666667,2.0144212962962964,,7.794875
2012-06-05,20.22,14.58,100.0,96.0,0.673,,217.0,123.0,14.81,14.81,14.81,24.0,14.0675,99.825,1.2546875,,28.93575
2012-06-06,14.83,13.28,100.0,98.4,2.497,,199.0,8.0,14.03,14.03,14.03,24.0,14.809166666666668,96.78333333333335,1.6226620370370368,,32.86
2012-06-07,16.77,13.21,100.0,88.4,2.836,,215.0,0.229,14.93,15.39,15.39,24.0,14.190833333333332,75.50416666666666,2.2065972222222223,,137.488875
2012-06-08,16.93,11.24,98.4,49.93,11.87,,208.0,0.229,6.695,12.13,12.13,24.0,13.323749999999999,78.40208333333334,1.215625,,74.68412500000001
2012-06-09,16.76,10.12,93.9,63.15,6.445,,233.0,0.229,12.32,13.27,13.27,24.0,13.627083333333333,89.72541666666666,1.0934375,,43.31820833333333
2012-06-10,15.76,12.11,100.0,74.23,3.739,,224.0,0.229,12.71,13.49,13.49,24.0,14.910416666666668,96.97083333333335,1.3534375,,42.45141666666667
2012-06-11,18.73,12.81,100.0,81.3,3.664,,35.0,20.83,15.12,15.12,15.12,24.0,18.023333333333333,93.85791666666667,1.3152199074074074,,120.49650000000001
2012-06-12,25.44,15.06,100.0,70.03,10.4,,95.0,16.0,17.82,18.0,18.0,24.0,19.024583333333332,95.79583333333333,0.7870717592592592,,48.06966666666667
2012-06-13,21.93,17.67,100.0,83.0,4.149,,81.0,0.0,18.69,18.88,18.88,24.0,20.417083333333334,91.38166666666666,0.8679629629629629,,101.332375
2012-06-14,26.16,18.33,100.0,61.28,8.75,,76.0,0.0,18.4,18.53,18.53,24.0,20.09541666666667,88.32833333333333,1.1042592592592593,,150.21133333333333
2012-06-15,26.6,15.62,100.0,58.19,12.96,,32.0,0.0,17.47,17.63,17.63,24.0,18.479583333333334,93.35458333333332,1.0900347222222222,,100.9565
2012-06-16,25.61,15.24,100.0,65.28,8.71,,216.0,0.229,16.64,16.64,16.64,24.0,19.161666666666665,87.27541666666667,1.1748032407407407,,122.21475
2012-06-17,27.78,13.72,100.0,54.86,10.55,,217.0,0.0,17.92,18.95,18.95,24.0,19.089166666666667,95.79166666666667,1.062974537037037,,43.26725
2012-06-18,21.53,18.35,100.0,86.5,3.734,,18.0,6.629,18.75,18.76,18.76,24.0,18.77958333333333,99.5,1.5317939814814814,,21.819875
2012-06-19,19.46,18.22,100.0,95.2,1.883,,27.0,17.37,18.48,18.55,18.55,24.0,18.128333333333334,98.87916666666666,0.9582523148148149,,27.368583333333333
2012-06-20,20.69,16.36,100.0,91.4,2.362,,142.0,1.8290000000000002,17.09,17.09,17.09,24.0,16.18375,100.0,2.1757175925925925,,24.81866666666667
2012-06-21,17.08,15.46,100.0,100.0,2.142,,221.0,18.29,15.8,15.8,15.8,24.0,16.92125,97.52083333333333,0.9421759259259259,,47.39766666666667
2012-06-22,19.71,15.52,100.0,86.2,4.091,,228.0,4.343,16.84,16.84,16.84,24.0,18.155416666666667,87.19208333333334,2.4183796296296296,,132.37695833333333
2012-06-23,22.61,15.48,100.0,60.56,11.42,,214.0,5.258,13.3,15.68,15.68,24.0,15.072083333333333,93.70833333333333,1.3660416666666666,,34.66795833333334
2012-06-24,17.92,12.48,100.0,85.5,2.992,,245.0,0.0,14.89,14.98,14.98,24.0,16.920416666666664,92.79708333333333,1.4099305555555555,,128.33725
2012-06-25,24.95,12.46,100.0,63.84,11.08,,209.0,0.0,15.47,15.47,15.47,24.0,17.507916666666667,87.86583333333334,1.3762847222222223,,150.28395833333335
2012-06-26,24.25,12.61,100.0,57.32,12.97,,209.0,0.229,15.92,16.55,16.55,24.0,18.2225,90.45833333333333,0.8646527777777777,,100.937125
2012-06-27,23.2,15.37,100.0,71.68,8.71,,216.0,0.0,16.84,16.84,16.84,24.0,18.490416666666665,92.08333333333333,0.9732291666666666,,116.44779166666666
2012-06-28,26.56,14.58,100.0,58.64,10.05,,22.0,0.0,17.87,18.23,18.23,24.0,19.923333333333332,90.30624999999999,1.360115740740741,,135.41920833333333
2012-06-29,25.76,17.05,100.0,67.43,11.69,,197.0,0.0,17.56,17.56,17.56,24.0,19.71125,93.18416666666667,1.0746296296296296,,121.42475
2012-06-30,27.59,16.25,100.0,63.87,10.48,,11.0,0.0,18.05,18.05,18.05,24.0,22.03625,81.73541666666667,1.0094444444444444,,149.19291666666666
2012-07-01,31.14,16.06,100.0,45.29,12.88,,123.0,0.0,19.19,19.82,19.82,24.0,22.243750000000002,82.30791666666666,1.2808333333333333,,150.84212499999998
2012-07-02,31.56,17.15,99.5,44.26,13.02,,82.0,0.0,18.53,18.74,18.74,24.0,21.476250000000004,82.71249999999999,1.1134027777777777,,153.82020833333334
2012-07-03,30.3,15.9,100.0,47.79,13.28,,27.0,0.0,18.11,18.38,18.38,24.0,21.536666666666665,82.64083333333333,1.2771296296296295,,149.51208333333332
2012-07-04,30.11,15.34,100.0,49.87,12.9,,191.0,0.0,18.15,18.51,18.51,24.0,21.437083333333334,85.14125,1.275787037037037,,145.82845833333332
2012-07-05,29.17,15.8,100.0,54.84,12.59,,32.0,0.0,18.65,19.32,19.32,24.0,23.175,77.31666666666666,1.3539930555555555,,134.36441666666667
2012-07-06,32.03,18.97,98.7,40.32,11.6,,25.0,0.0,18.11,19.26,19.26,24.0,20.567083333333333,90.08083333333333,1.447638888888889,,85.27608333333333
2012-07-07,25.0,18.35,99.3,72.12,7.361,,238.0,12.62,17.22,22.31,22.31,24.0,16.255416666666665,90.40916666666668,1.564537037037037,,23.924374999999998
2012-07-08,22.34,12.59,100.0,72.64,2.063,,189.0,10.74,12.88,12.88,12.88,24.0,15.091666666666667,82.51041666666667,1.5377777777777777,,166.33708333333334
2012-07-09,21.67,11.82,100.0,50.82,14.36,,225.0,0.229,12.83,13.87,13.87,24.0,15.910833333333334,90.49125,1.4447106481481482,,108.67529166666667
2012-07-10,22.22,12.55,98.7,67.57,9.38,,47.0,0.0,15.28,15.48,15.48,24.0,18.094166666666666,90.74791666666665,1.4177777777777776,,107.87875000000001
2012-07-11,23.91,14.79,100.0,67.12,9.31,,52.0,0.0,17.04,17.21,17.21,24.0,15.829583333333334,96.71249999999999,1.319363425925926,,10.904458333333332
